,A,date,C,D,content,,
2821,"4,76442186439852E+017",2014-06-10 19:14:03,0,1,"Una lamentable noticia que incrementa la exclusión social / Polémica en Londres por ""púas anti indigentes"" http://t.co/jEQwW21zBm",,
2822,"4,76413135977722E+017",2014-06-10 17:18:37,0,2,RT @JPQueralto: Anoche en el evento del @Hdecristo @rostrosnuevos colaborando! Alegría!!! Gracias a @GlamoramaCL por su foto! http://t.co/Z…,,
2823,"4,76401276742562E+017",2014-06-10 16:31:30,0,0,"@misscachete ok, te enviamos un DM, saludos!",,
2824,"4,76377685963592E+017",2014-06-10 14:57:45,0,0,@misscachete síguenos para en enviarte un DM,,
2825,"4,76188777933971E+017",2014-06-10 02:27:06,0,8,RT @JPQueralto: En la cena #NuevosRostros del @Hdecristo alegría mi Chile!! Junto a @danielexhuevo http://t.co/mXGyxkQsGF,,
2826,"4,76188233265848E+017",2014-06-10 02:24:56,0,6,RT @hotuititeao: Siempre es un placer colaborar junto a mi bella @franciscaayala @Hdecristo #RostrosNuevos http://t.co/sGz522YHMA,,
2827,"4,7613673133534E+017",2014-06-09 23:00:17,2,4,"""don de ver"" - Se extiende el plazo de postulación hasta el 16 de junio. Sube tus trabajos en http://t.co/q10gQm3jCh http://t.co/WfQ4x9Z8b5",,
2828,"4,761048819009E+017",2014-06-09 20:53:44,0,3,"RT @fparentesis: El 90% de los llamados que recibe el FonoParéntesis son de Stgo, ayúdanos a llegar a otros rincones del país. http://t.co/…",,
2829,"4,76099313064767E+017",2014-06-09 20:31:36,0,3,"RT @rostrosnuevos: Esta noche en El Mesón del Encuentro el estreno de la obra ""Rumbo a París"" de la compañía de acogidos @rostrosnuevos ""El…",,
2830,"4,76098669570425E+017",2014-06-09 20:29:02,0,2,"Aún queda tiempo para participar del concurso fotográfico ""don de ver"", Revisa las Bases aquí http://t.co/IXam9ioMlg  http://t.co/mHMYI6MY2e",,
2831,"4,75843409329263E+017",2014-06-09 03:34:44,0,7,RT @MagdaMullerV: Muchísimas Gracias @Hdecristo @rostrosnuevos  por invitarme a cooperar y compartir :) y  poder disfrutar tus  canciones @…,,
2832,"4,75804489601909E+017",2014-06-09 01:00:05,1,1,Nuestras acogidas d la hospedería de Mujeres agradecen a todos quienes se hicieron parte de nuestra Campaña Socios https://t.co/9kPQAA9NoQ …,,
2833,"4,75759419914195E+017",2014-06-08 22:00:59,0,7,RT @eldesconcierto: Directora de Fundación @rostrosnuevos hace un llamado a no invisibilizar el problema de la indigencia en Chile  http://…,,
2834,"4,75747940959789E+017",2014-06-08 21:15:22,0,1,Nuestras acogidas de la hospedería de Mujeres agradecen a todos quienes se hicieron parte de nuestra Campaña Socios https://t.co/gnXw1usSuJ,,
2835,"4,75741759759454E+017",2014-06-08 20:50:49,0,2,RT @fparentesis: Acompáñanos también en nuestra causa Tomo El Control!!! http://t.co/pxDBTKCgYI  Facebook/TomoelControl Twitter @tomoelcont…,,
2836,"4,75442144816022E+017",2014-06-08 01:00:15,1,1,"Gracias a todos nuestros socios, amigos, followers, voluntarios. ¡GRACIAS POR HACERSE PARTE!  http://t.co/8RPAT26vXm",,
2837,"4,75427037042049E+017",2014-06-08 00:00:13,0,2,"Este lunes 9 se realizará la tradicional cena ""MESÓN DEL ENCUENTRO"" de Fundación @rostrosnuevos en la animación la bella @evagomezs",,
2838,"4,75411946460545E+017",2014-06-07 23:00:15,0,1,@mgsubercaseaux @guendelman Gracias por su apoyo en nuestra campaña de socios. http://t.co/8RPAT26vXm ¡Gracias  por hacerse parte!,,
2839,"4,75396834404225E+017",2014-06-07 22:00:12,9,4,Nuestros acogidos te agradecen @Karol_LuceroV por todo el apoyo en la campaña de socios :) http://t.co/JtnDwMPBsW,,
2840,"4,75395604991201E+017",2014-06-07 21:55:19,0,1,RT @guachacas: Hoy nos vemos en Antofa en la Gran #CumbreGuachaca Ya partimos celebrando con los patriarcas del @Hdecristo http://t.co/mgBk…,,
2841,"4,75381747769541E+017",2014-06-07 21:00:15,2,7,"No te quedes indiferente! Este invierno si ves a una persona en situación de calle bríndale tu apoyo, ayúdanos a que nadie más muera de frio",,
2842,"4,7536665620657E+017",2014-06-07 20:00:17,0,3,"@ana_josefa @Pipe_kamus nuestros acogidos les dan gracias x el apoyo en nuestra campaña, Gracias por hacerse parte! http://t.co/8RPAT26vXm",,
2843,"4,75359106048356E+017",2014-06-07 19:30:17,0,0,Nuestros acogidos agradecen a los 50.031 nuevos socios y a todos quienes apoyaron con RTs y mensajes &lt,3 http://t.co/8RPAT26vXm,
2844,"4,7535681266203E+017",2014-06-07 19:21:10,0,3,"RT @rostrosnuevos: Este lunes 9 a las 20:00 horas, realizaremos ""El Mesón del Encuentro 2014"" en Colegio San Ignacio del Bosque, habrá músi…",,
2845,"4,75353182995235E+017",2014-06-07 19:06:45,0,33,"RT @revistacapital: Pablo Walker, capellán del Hogar de Cristo: “El arribismo está intoxicando Chile” http://t.co/9HTT6ksGwb",,
2846,"4,75343982160273E+017",2014-06-07 18:30:11,0,7,RT @AYUDARcl: ¡@Hdecristo necesita muchas manos y orejas para su Albergue de Invierno! Inscripciones en voluntarios@hogardecristo.cl o al 6…,,
2847,"4,75057114834928E+017",2014-06-06 23:30:16,0,0,"Aída, Ana y Miguel quisieron en este saludo agradecer a quienes nos ayudaron en campaña socios http://t.co/8RPAT26vXm cc @NataliaDucoSole",,
2848,"4,75034697400345E+017",2014-06-06 22:01:12,1,1,"Que la previa al mundial no se te suba a la cabeza, recuerda siempre Tomar el control http://t.co/KsTBD6Ljv0 @Tomoelcontrol :)",,
2849,"4,75033186620437E+017",2014-06-06 21:55:12,0,0,@earriagada Gracias por hacerte parte! y por todo el apoyo en nuestra campaña de socios 2014. http://t.co/qSl1bQFarA,,
2850,"4,75030138787492E+017",2014-06-06 21:43:05,0,3,RT @empleahc: El trabajo es necesario http://t.co/6P6HMNXEtZ #5poder vía @elquintopoder,,
2851,"4,75011651289481E+017",2014-06-06 20:29:37,0,2,"RT @rostrosnuevos: Este lunes 9 se realizará la tradicional cena ""MESÓN DEL ENCUENTRO"". Hace 17 años se reúnen amigos y... http://t.co/OxzT…",,
2852,"4,75007391273333E+017",2014-06-06 20:12:41,0,0,@EAlbasetti nuestros acogidos de @rostrosnuesvos de @Hdecristo  te dan las gracias por tu apoyo en campaña socios http://t.co/qSl1bQFarA,,
2853,"4,7491327808727E+017",2014-06-06 13:58:43,0,0,Hogar de Cristo: Es raro que hoy sigamos estando al debe con personas en situación de calle http://t.co/oJ4kHA65lm vía @biobio,,
2854,"4,74687367249658E+017",2014-06-05 23:01:02,0,0,Gracias @Ifranzani por todo el apoyo que nos diste en campaña de socios 2014. ¡Gracias por hacerte parte! :) http://t.co/a3TpoRscMb,,
2855,"4,74674051345302E+017",2014-06-05 22:08:07,0,1,RT @mariapastora: El Padre Hurtado es un cra. Gracias @Hdecristo :) / ¡Gracias a ti por hacerte parte! http://t.co/a3TpoRscMb,,
2856,"4,74657840519725E+017",2014-06-05 21:03:42,0,8,RT @elmostrador: Capellán del #HogardeCristo: “Necesitamos desnormalizar la situación de calle”. http://t.co/0nFk42Y0IA,,
2857,"4,74540714307912E+017",2014-06-05 13:18:17,0,1,"RT @RadioUniverso: En #LAHoradelTacoAM conversamos con el capellán del Hogar de Cristo, Pablo Walker",,
2858,"4,74291176011342E+017",2014-06-04 20:46:42,3,0,¡Gracias a todos los que se hicieron parte! Juntos por un país con más respeto y justicia #HazteParte  http://t.co/JtnDwMPBsW,,
2859,"4,73940379117441E+017",2014-06-03 21:32:46,0,32,"RT @pwalkersj: En La Región Metropolitana:calle Hogar d Cristo 3600, Estación Central: albergue para Personas en Situación d calle, ayudemo…",,
2860,"4,73927929710531E+017",2014-06-03 20:43:18,0,1,RT @DrGalleguillos: Lanzamiento del Plan Preventivo del Invierno en el Campamento el Culebrón junto al Hogar de Cristo http://t.co/blRhBjKd…,,
2861,"4,73911233985671E+017",2014-06-03 19:36:57,0,1,"RT @algomasque: ""El modelo economico-social no promueve en preocuparnos por el + necesitado"" Ana María de la Fuente, directora regional del…",,
2862,"4,73910728924361E+017",2014-06-03 19:34:57,0,1,"RT @algomasque: ""Los pobres quieren estar incluidos, pero el sistema es tan fuerte q no te permite incluirte"" Ana María de la Fuente, direc…",,
2863,"4,73872500439282E+017",2014-06-03 17:03:02,4,8,"No te quedes indiferente! Este invierno si ves a una persona en situación de calle bríndale tu apoyo, ayúdanos a que nadie más muera de frio",,
2864,"4,73858433373184E+017",2014-06-03 16:07:09,0,8,RT @fparentesis: Preparando ya tu sombrero? No te pierdas la próxima Cena con Sombrero en #Conce. Te queremos ver ahí! RT @KarendTV http://…,,
2865,"4,73512321558782E+017",2014-06-02 17:11:49,0,2,RT @autonomadechile: Te invitamos a la charla informativa sobre trabajos voluntarios de #Invierno de #Súmate del @Hdecristo http://t.co/oqp…,,
2866,"4,72761459202851E+017",2014-05-31 15:28:10,0,7,RT @dsocial_gob: Ministra Villegas y Verónica Monroy Dir Nac @Hdecristo: #planinvierno2014 ya está operativo &gt, http://t.co/Ny0NIGkFwx http:…,
2867,"4,72486807666721E+017",2014-05-30 21:16:48,0,7,RT @marianaclavero: #Voluntarios paAlbergue Invierno @Hdecristo q se abre hoy: inscripciones en voluntarios@hogardecristo.cl o al 600530300…,,
2868,"4,72486578892587E+017",2014-05-30 21:15:53,0,1,RT @SA_LaSegunda: Fundación Súmate del @Hdecristo realizó cena en beneficio de las escuelas de la institución http://t.co/OfvJhOP85n,,
2869,"4,7238795262285E+017",2014-05-30 14:43:59,1,3,El Chile invisible de Pablo Walker http://t.co/H1KMXmKTdh,,
2870,"4,72137406733631E+017",2014-05-29 22:08:24,0,0,Llegó la Hora de Crecer Junto a los niños y jóvenes de Fundación Súmate @Sumate_Fund https://t.co/UeU7Uyb9tM,,
2871,"4,72110660558791E+017",2014-05-29 20:22:07,0,3,RT @dsocial_gob: Ministra María Fernanda Villegas asiste a Lanzamiento Programa #NocheDigna en Hogar de Cristo de #Coyhaique,,
2872,"4,72094557136777E+017",2014-05-29 19:18:08,0,3,"RT @Senda_gob: La directora de SENDA, @LidiaAmarales, dialoga con el director ejecutivo de la @fparentesis, Pablo Egenau http://t.co/mUafjK…",,
2873,"4,72015807070106E+017",2014-05-29 14:05:12,0,3,RT @fparentesis: Buenos días a todos! Recuerden nuestro FonoParéntesis 188200200 para consejos y orientación por temas de #alcohol y #droga…,,
2874,"4,71777500931326E+017",2014-05-28 22:18:16,1,1,"En un país que no tiene leyes de protección infantil, ¿que es lo esperamos de una pronta política de infancia? http://t.co/BOr5kg5DCB",,
2875,"4,71755190136496E+017",2014-05-28 20:49:36,0,5,"RT @Cooperativa: [Fotos] Hogar de Cristo realizó la cuarta versión de la cena ""Súmate"" http://t.co/rjzE9sh6se http://t.co/3KFwPttMci",,
2876,"4,7173483785513E+017",2014-05-28 19:28:44,0,0,"@valefisher Vale nosotros no fabricamos ni vendemos mediaguas, te recomiendo consultar en Fundación Vivienda, saludos!",,
2877,"4,71730811612721E+017",2014-05-28 19:12:44,0,3,"RT @claudioberoiza: @Hdecristo ahora estamos en nuestra charla junto a @pwalkersj ""2da feria solidaria @USanSebastian http://t.co/6wlRPzJ9Hb",,
2878,"4,71652401376928E+017",2014-05-28 14:01:10,0,1,"¿cómo logramos mantener este espíritu de colaboración, de solidaridad y de justicia de manera permanente?  http://t.co/vO2Iu8uo6x",,
2879,"4,71481301330321E+017",2014-05-28 02:41:16,0,3,"RT @Sumate_Fund:  Esta noche en nuestra 4ta Cena @Sumate_Fund, tendremos la canciones y todo el romantisismo de @guerreromario",,
2880,"4,71475159048933E+017",2014-05-28 02:16:52,0,3,RT @Sumate_Fund: En 4ta Cena @Sumate_Fund con los animadores @Karla_Constant http://t.co/wsPAVTVo08,,
2881,"4,71441798427316E+017",2014-05-28 00:04:18,0,2,"RT @martinrojasd: “@Hdecristo: Solidaridad, más allá de las catástrofes | S.A.: http://t.co/cN7aW63hbt” QUEREMOS UNA SOCIEDAD PERMANENTEMEN…",,
2882,"4,71418179139281E+017",2014-05-27 22:30:27,3,0,"Andrés Millar: Resolver la exclusión y los prejuicios, es una tarea que nos interpela como sociedad http://t.co/BnUISu180z vía @SA_LaSegunda",,
2883,"4,71410577206542E+017",2014-05-27 22:00:14,0,0,"¿Sabías que? @Sumate_Fund da oportunidad a aquell@s niñ@s que han sido expulsados del sist escolar, para que puedan volver a estudiar.",,
2884,"4,71397659941831E+017",2014-05-27 21:08:54,0,1,"¿Sabías que @Sumate_Fund da oportunidad a niñ@s que han sido expulsados del sist escolar, para que puedan volver a estudiar? Hoy Cena Súmate",,
2885,"4,7137135387911E+017",2014-05-27 19:24:23,1,0,"Solidaridad, más allá de las catástrofes | S.A.: http://t.co/tPDAxZYBIH",,
2886,"4,71330826224144E+017",2014-05-27 16:43:20,0,2,RT @SA_LaSegunda: Lo que esperan las organizaciones proinfancia de la agenda del Gobierno @ACHNU @aldeassoschile @Hdecristo http://t.co/jlR…,,
2887,"4,71073370386473E+017",2014-05-26 23:40:18,0,1,Nuestra Directora Social Nacional Verónica Monroy estará conversando en #Hora20 @LAREDTV,,
2888,"4,71049839669944E+017",2014-05-26 22:06:48,0,1,RT @fparentesis: @fparentesis invita a la segunda “Cena con Sombrero” en Concepción - BioBioChile http://t.co/sm9sF2pknr vía @biobio,,
2889,"4,70949422042743E+017",2014-05-26 15:27:46,1,4,"""Reinserción en la educación"" Carta de Liliana Cortés, Directora ejecutiva de @Sumate_Fund http://t.co/icCIKTTSFX vía @latercera",,
2890,"4,70945462883987E+017",2014-05-26 15:12:02,1,0,"@angelodecoronel gracias! si ya se están tramitando los cobros, saludos!",,
2891,"4,70944247374705E+017",2014-05-26 15:07:12,1,1,"Recomendamos la columna ""Sitiados en la periferia"" vía @TAbierto http://t.co/KaxIHdTtW0",,
2892,"4,70698492139434E+017",2014-05-25 22:50:40,0,2,RT @claudioberoiza: @Hdecristo  Te esperamos con el corazón lleno de solidaridad este 28 de mayo. 2da Feria Solidaria @USanSebastian http:/…,,
2893,"4,70648022020661E+017",2014-05-25 19:30:07,1,0,"""Don de Ver"" concurso fotográfico: 3 categorías, profesionales, mayores 18 y menores 18. Bases http://t.co/Fv6dNV8QAu http://t.co/rsBxu3oQz9",,
2894,"4,70618978315174E+017",2014-05-25 17:34:42,0,1,"RT @FdoGarciaR: Acá en USA, @Luisjaraoficial invita a participar en la Cena Pan y Vino de @Hdecristo que se hará en Miami, el 24. http://t.…",,
2895,"4,69959205206897E+017",2014-05-23 21:53:00,0,0,"¿Eres un apasionado por la fotografía? Participa del concurso fotográfico ""Don de Ver"", Revisa las Bases aquí http://t.co/Fv6dNV8QAu",,
2896,"4,6991764378146E+017",2014-05-23 19:07:51,1,1,¿Puede llamarse legítimamente una sociedad “democrática” aquella que segrega por ingreso a sus niños? http://t.co/Ec2eFvAvzF vía @latercera,,
2897,"4,69855257632051E+017",2014-05-23 14:59:57,0,0,Organizaciones sociales presentan proyectos para avanzar en la reconstrucción | S.A.: http://t.co/NI4U6Vf2vw,,
2898,"4,69600146037441E+017",2014-05-22 22:06:14,0,1,RT @rostrosnuevos: ENTREGAN INFORME SOBRE DERECHOS HUMANOS MAÑANA EN SEMINARIO ORGANIZADO POR OBSERVATORIO DE PERSONAS CON... http://t.co/i…,,
2899,"4,69591104510112E+017",2014-05-22 21:30:18,0,0,"“en la medida q tengamos información podemos generar políticas sociales ajustadas a la realidad de los más pobres” Vero Monroy, sobre CASEN",,
2900,"4,69586975138144E+017",2014-05-22 21:13:54,0,2,Vivir con discapacidad mental en Chile: Abandono y discriminación http://t.co/TTiHipiXQJ vía @biobio,,
2901,"4,69566362546082E+017",2014-05-22 19:51:59,0,3,"Un sistema de asignación de beneficios sociales no puede anclarse sólo a la FPS, ya que obliga a las familias a demostrar su pobreza.",,
2902,"4,69555287796777E+017",2014-05-22 19:07:59,0,2,"RT @radiousach: En @SP_UdeSantiago nos acompaña Verónica Monroy, Directora Social Nacional del Hogar de Cristo. http://t.co/OrmAkadSzB",,
2903,"4,6952487817422E+017",2014-05-22 17:07:08,0,1,"En un momento nuestra directora social nacional Verónica Monroy comenta #21deMayo en materias sociales, panel #SinPretexto vía @radiousach",,
2904,"4,69492774849356E+017",2014-05-22 14:59:34,0,0,Red Calle impulsa Campaña Comunal de Invierno 2014 en Calama http://t.co/UKj3jqrg59,,
2905,"4,69221099457507E+017",2014-05-21 21:00:02,0,1,"Sólo 23,3% de las mujeres que declara haber sido víctima de algún tipo de violencia estaría inserta en una casa de acogida",,
2906,"4,69218811758248E+017",2014-05-21 20:50:57,1,3,"Nuestro deber como sociedad y del estado es garantizar educación de calidad a estos niños, como a todos los demás",,
2907,"4,69216714530755E+017",2014-05-21 20:42:37,0,1,"@JccalderonJuan existen múltiples causas asociadas a la vulnerabilidad social en que se encuentran ellos y sus familias, aislamiento, etc",,
2908,"4,69183347441541E+017",2014-05-21 18:30:01,7,61,Sabías que casi 30mil niños han sido excluidos del sist escolar y + de 225mil se encuentra en riego de hacerlo? No mencionados en #21deMayo,,
2909,"4,69161901436703E+017",2014-05-21 17:04:48,1,4,Además del aumento de salas cunas (primeras 500 de un total de 4500) es importante asegurar la calidad de estos programas #21deMayo,,
2910,"4,69155566867456E+017",2014-05-21 16:39:38,0,23,"RT @T13: El uso de la palabra ""pobreza"" bajó en relación a primeros discursos #21demayo http://t.co/pWE2FrSWyD http://t.co/4bH64LP2Xk",,
2911,"4,6914937682135E+017",2014-05-21 16:15:02,0,5,RT @Sumate_Fund: #21demayo la Reforma Educacional no menciona a los jóvenes que están fuera del sistema educacional...,,
2912,"4,69138994048291E+017",2014-05-21 15:33:47,0,0,"@Danissa_SA exacto! Además de ser capaz de detectar situaciones de riesgo, fortalecimiento de vínculos familiares y de la autoestima",,
2913,"4,691372382749E+017",2014-05-21 15:26:48,8,19,Un gran avance hacia la inclusión/ Se anuncia una Subsecretaría de la Discapacidad,,
2914,"4,6913165731301E+017",2014-05-21 15:04:37,9,15,Gobierno anuncia creación de 25 casas de acogidas para mujeres víctimas de violencia/ Creemos también es fundamental potenciar la prevención,,
2915,"4,69123073741177E+017",2014-05-21 14:30:31,3,4,Lograr una protección integral de los Derechos del Niño es primordial para superar la exclusión y desigualdad.,,
2916,"4,69107971805692E+017",2014-05-21 13:30:30,1,4,Chile necesita de políticas públicas que aborden y garanticen los derechos de los grupos más vulnerables del país.,,
2917,"4,68790952501731E+017",2014-05-20 16:30:47,2,5,"""Don de Ver"" concurso fotográfico: 3 categorías, profesionales, mayores 18 y menores 18. Bases http://t.co/Fv6dNV8QAu http://t.co/rsBxu3oQz9",,
2918,"4,68769192569622E+017",2014-05-20 15:04:19,1,2,Hogar de Cristo cumple la meta de su campaña de socios 2014 - http://t.co/0WLvX8pDvO http://t.co/JqML6ZIBrS vía @La_Segunda,,
2919,"4,68511716465443E+017",2014-05-19 22:01:12,3,6,¡Campaña de Socios @Hdecristo logró meta de 50 mil nuevos socios! https://t.co/JvR1DlfLhi,,
2920,"4,68483537214407E+017",2014-05-19 20:09:13,2,3,"Si te apasiona la fotografía, no dejes pasar esta oportunidad. Participa de ""Don de ver"" concurso fotográfico bases: http://t.co/6WgwRJNyp2",,
2921,"4,68437545962205E+017",2014-05-19 17:06:28,6,9,Porque el milagro debe continuar muchos años más...¡Gracias a los 50.031 nuevos socios por Hacerse Parte! http://t.co/CsNC2phIaZ,,
2922,"4,6843509768824E+017",2014-05-19 16:56:45,0,7,"RT @pwalkersj: Gracias a miles q se hacen parte ""como el primer dia""...El Hogar d Cristo nace cuando porfiamos juntos contra la exclusión q…",,
